active_cnt,block_time,chain,events_cnt,extrinsics_cnt,transfers_cnt,union_cnt
,2025-07-21 00:00:00.000 UTC,Hydradx,511682.0,,,
,2025-07-22 00:00:00.000 UTC,Hydradx,490536.0,,,
,2025-07-23 00:00:00.000 UTC,Hydradx,459366.0,,,
,2025-07-24 00:00:00.000 UTC,Hydradx,76147.0,,,
16.0,2025-05-04 00:00:00.000 UTC,Polimec,,,,
31.0,2025-05-05 00:00:00.000 UTC,Polimec,,,,
6.0,2025-05-06 00:00:00.000 UTC,Polimec,,,,
5.0,2025-05-07 00:00:00.000 UTC,Polimec,,,,
17.0,2025-05-08 00:00:00.000 UTC,Polimec,,,,
28.0,2025-05-09 00:00:00.000 UTC,Polimec,,,,
11.0,2025-05-10 00:00:00.000 UTC,Polimec,,,,
8.0,2025-05-11 00:00:00.000 UTC,Polimec,,,,
18.0,2025-05-12 00:00:00.000 UTC,Polimec,,,,
9.0,2025-05-13 00:00:00.000 UTC,Polimec,,,,
8.0,2025-05-14 00:00:00.000 UTC,Polimec,,,,
10.0,2025-05-15 00:00:00.000 UTC,Polimec,,,,
10.0,2025-05-16 00:00:00.000 UTC,Polimec,,,,
8.0,2025-05-17 00:00:00.000 UTC,Polimec,,,,
7.0,2025-05-18 00:00:00.000 UTC,Polimec,,,,
8.0,2025-05-19 00:00:00.000 UTC,Polimec,,,,
13.0,2025-05-20 00:00:00.000 UTC,Polimec,,,,
7.0,2025-05-21 00:00:00.000 UTC,Polimec,,,,
17.0,2025-05-22 00:00:00.000 UTC,Polimec,,,,
31.0,2025-05-23 00:00:00.000 UTC,Polimec,,,,
12.0,2025-05-24 00:00:00.000 UTC,Polimec,,,,
6.0,2025-05-25 00:00:00.000 UTC,Polimec,,,,
12.0,2025-05-26 00:00:00.000 UTC,Polimec,,,,
16.0,2025-05-27 00:00:00.000 UTC,Polimec,,,,
15.0,2025-05-28 00:00:00.000 UTC,Polimec,,,,
13.0,2025-05-29 00:00:00.000 UTC,Polimec,,,,
14.0,2025-05-30 00:00:00.000 UTC,Polimec,,,,
7.0,2025-05-31 00:00:00.000 UTC,Polimec,,,,
21.0,2025-06-01 00:00:00.000 UTC,Polimec,,,,
10.0,2025-06-02 00:00:00.000 UTC,Polimec,,,,
7.0,2025-06-03 00:00:00.000 UTC,Polimec,,,,
14.0,2025-06-04 00:00:00.000 UTC,Polimec,,,,
23.0,2025-06-05 00:00:00.000 UTC,Polimec,,,,
13.0,2025-06-06 00:00:00.000 UTC,Polimec,,,,
13.0,2025-06-07 00:00:00.000 UTC,Polimec,,,,
8.0,2025-06-08 00:00:00.000 UTC,Polimec,,,,
19.0,2025-06-09 00:00:00.000 UTC,Polimec,,,,
12.0,2025-06-10 00:00:00.000 UTC,Polimec,,,,
13.0,2025-06-11 00:00:00.000 UTC,Polimec,,,,
20.0,2025-06-12 00:00:00.000 UTC,Polimec,,,,
17.0,2025-06-13 00:00:00.000 UTC,Polimec,,,,
15.0,2025-06-14 00:00:00.000 UTC,Polimec,,,,
22.0,2025-06-15 00:00:00.000 UTC,Polimec,,,,
14.0,2025-06-16 00:00:00.000 UTC,Polimec,,,,
6.0,2025-06-17 00:00:00.000 UTC,Polimec,,,,
6.0,2025-06-18 00:00:00.000 UTC,Polimec,,,,
10.0,2025-06-19 00:00:00.000 UTC,Polimec,,,,
10.0,2025-06-20 00:00:00.000 UTC,Polimec,,,,
9.0,2025-06-21 00:00:00.000 UTC,Polimec,,,,
16.0,2025-06-22 00:00:00.000 UTC,Polimec,,,,
13.0,2025-06-23 00:00:00.000 UTC,Polimec,,,,
9.0,2025-06-24 00:00:00.000 UTC,Polimec,,,,
13.0,2025-06-25 00:00:00.000 UTC,Polimec,,,,
10.0,2025-06-26 00:00:00.000 UTC,Polimec,,,,
25.0,2025-06-27 00:00:00.000 UTC,Polimec,,,,
7.0,2025-06-28 00:00:00.000 UTC,Polimec,,,,
12.0,2025-06-29 00:00:00.000 UTC,Polimec,,,,
9.0,2025-06-30 00:00:00.000 UTC,Polimec,,,,
18.0,2025-07-01 00:00:00.000 UTC,Polimec,,,,
5.0,2025-07-02 00:00:00.000 UTC,Polimec,,,,
5.0,2025-07-03 00:00:00.000 UTC,Polimec,,,,
9.0,2025-07-04 00:00:00.000 UTC,Polimec,,,,
6.0,2025-07-05 00:00:00.000 UTC,Polimec,,,,
7.0,2025-07-06 00:00:00.000 UTC,Polimec,,,,
8.0,2025-07-07 00:00:00.000 UTC,Polimec,,,,
6.0,2025-07-08 00:00:00.000 UTC,Polimec,,,,
7.0,2025-07-09 00:00:00.000 UTC,Polimec,,,,
20.0,2025-07-10 00:00:00.000 UTC,Polimec,,,,
22.0,2025-07-11 00:00:00.000 UTC,Polimec,,,,
26.0,2025-07-12 00:00:00.000 UTC,Polimec,,,,
16.0,2025-07-13 00:00:00.000 UTC,Polimec,,,,
13.0,2025-07-14 00:00:00.000 UTC,Polimec,,,,
22.0,2025-07-15 00:00:00.000 UTC,Polimec,,,,
12.0,2025-07-16 00:00:00.000 UTC,Polimec,,,,
22.0,2025-07-17 00:00:00.000 UTC,Polimec,,,,
19.0,2025-07-18 00:00:00.000 UTC,Polimec,,,,
14.0,2025-07-19 00:00:00.000 UTC,Polimec,,,,
20.0,2025-07-20 00:00:00.000 UTC,Polimec,,,,
20.0,2025-07-21 00:00:00.000 UTC,Polimec,,,,
39.0,2025-07-22 00:00:00.000 UTC,Polimec,,,,
32.0,2025-07-23 00:00:00.000 UTC,Polimec,,,,
7.0,2025-07-24 00:00:00.000 UTC,Polimec,,,,
,2025-05-04 00:00:00.000 UTC,Bifrost,,2239.0,,
,2025-05-05 00:00:00.000 UTC,Bifrost,,2332.0,,
,2025-05-06 00:00:00.000 UTC,Bifrost,,2208.0,,
,2025-05-07 00:00:00.000 UTC,Bifrost,,2173.0,,
,2025-05-08 00:00:00.000 UTC,Bifrost,,2189.0,,
,2025-05-09 00:00:00.000 UTC,Bifrost,,2148.0,,
,2025-05-10 00:00:00.000 UTC,Bifrost,,2423.0,,
,2025-05-11 00:00:00.000 UTC,Bifrost,,2407.0,,
,2025-05-12 00:00:00.000 UTC,Bifrost,,2330.0,,
,2025-05-13 00:00:00.000 UTC,Bifrost,,2046.0,,
,2025-05-14 00:00:00.000 UTC,Bifrost,,2194.0,,
,2025-05-15 00:00:00.000 UTC,Bifrost,,2135.0,,
,2025-05-16 00:00:00.000 UTC,Bifrost,,2159.0,,
,2025-05-17 00:00:00.000 UTC,Bifrost,,2303.0,,
,2025-05-18 00:00:00.000 UTC,Bifrost,,2453.0,,
,2025-05-19 00:00:00.000 UTC,Bifrost,,2657.0,,
,2025-05-20 00:00:00.000 UTC,Bifrost,,2131.0,,
,2025-05-21 00:00:00.000 UTC,Bifrost,,2383.0,,
,2025-05-22 00:00:00.000 UTC,Bifrost,,2419.0,,
,2025-05-23 00:00:00.000 UTC,Bifrost,,2288.0,,
,2025-05-24 00:00:00.000 UTC,Bifrost,,2394.0,,
,2025-05-25 00:00:00.000 UTC,Bifrost,,2088.0,,
,2025-05-26 00:00:00.000 UTC,Bifrost,,1786.0,,
,2025-05-27 00:00:00.000 UTC,Bifrost,,1590.0,,
,2025-05-28 00:00:00.000 UTC,Bifrost,,871.0,,
,2025-05-29 00:00:00.000 UTC,Bifrost,,961.0,,
,2025-05-30 00:00:00.000 UTC,Bifrost,,853.0,,
,2025-05-31 00:00:00.000 UTC,Bifrost,,902.0,,
,2025-06-01 00:00:00.000 UTC,Bifrost,,895.0,,
,2025-06-02 00:00:00.000 UTC,Bifrost,,1251.0,,
,2025-06-03 00:00:00.000 UTC,Bifrost,,1295.0,,
,2025-06-04 00:00:00.000 UTC,Bifrost,,1074.0,,
,2025-06-05 00:00:00.000 UTC,Bifrost,,975.0,,
,2025-06-06 00:00:00.000 UTC,Bifrost,,947.0,,
,2025-06-07 00:00:00.000 UTC,Bifrost,,912.0,,
,2025-06-08 00:00:00.000 UTC,Bifrost,,913.0,,
,2025-06-09 00:00:00.000 UTC,Bifrost,,901.0,,
,2025-06-10 00:00:00.000 UTC,Bifrost,,871.0,,
,2025-06-11 00:00:00.000 UTC,Bifrost,,972.0,,
,2025-06-12 00:00:00.000 UTC,Bifrost,,930.0,,
,2025-06-13 00:00:00.000 UTC,Bifrost,,1012.0,,
,2025-06-14 00:00:00.000 UTC,Bifrost,,949.0,,
,2025-06-15 00:00:00.000 UTC,Bifrost,,1117.0,,
,2025-06-16 00:00:00.000 UTC,Bifrost,,958.0,,
,2025-06-17 00:00:00.000 UTC,Bifrost,,983.0,,
,2025-06-18 00:00:00.000 UTC,Bifrost,,861.0,,
,2025-06-19 00:00:00.000 UTC,Bifrost,,833.0,,
,2025-06-20 00:00:00.000 UTC,Bifrost,,851.0,,
,2025-06-21 00:00:00.000 UTC,Bifrost,,1008.0,,
,2025-06-22 00:00:00.000 UTC,Bifrost,,968.0,,
,2025-06-23 00:00:00.000 UTC,Bifrost,,945.0,,
,2025-06-24 00:00:00.000 UTC,Bifrost,,871.0,,
,2025-06-25 00:00:00.000 UTC,Bifrost,,991.0,,
,2025-06-26 00:00:00.000 UTC,Bifrost,,2691.0,,
,2025-06-27 00:00:00.000 UTC,Bifrost,,3680.0,,
,2025-06-28 00:00:00.000 UTC,Bifrost,,2105.0,,
,2025-06-29 00:00:00.000 UTC,Bifrost,,892.0,,
,2025-06-30 00:00:00.000 UTC,Bifrost,,898.0,,
,2025-07-01 00:00:00.000 UTC,Bifrost,,1365.0,,
,2025-07-02 00:00:00.000 UTC,Bifrost,,1057.0,,
,2025-07-03 00:00:00.000 UTC,Bifrost,,1730.0,,
,2025-07-04 00:00:00.000 UTC,Bifrost,,1099.0,,
,2025-07-05 00:00:00.000 UTC,Bifrost,,905.0,,
,2025-07-06 00:00:00.000 UTC,Bifrost,,892.0,,
,2025-07-07 00:00:00.000 UTC,Bifrost,,835.0,,
,2025-07-08 00:00:00.000 UTC,Bifrost,,969.0,,
,2025-07-09 00:00:00.000 UTC,Bifrost,,957.0,,
,2025-07-10 00:00:00.000 UTC,Bifrost,,930.0,,
,2025-07-11 00:00:00.000 UTC,Bifrost,,1077.0,,
,2025-07-12 00:00:00.000 UTC,Bifrost,,907.0,,
,2025-07-13 00:00:00.000 UTC,Bifrost,,906.0,,
,2025-07-14 00:00:00.000 UTC,Bifrost,,986.0,,
,2025-07-15 00:00:00.000 UTC,Bifrost,,1112.0,,
,2025-07-16 00:00:00.000 UTC,Bifrost,,999.0,,
,2025-07-17 00:00:00.000 UTC,Bifrost,,1010.0,,
,2025-07-18 00:00:00.000 UTC,Bifrost,,1016.0,,
,2025-07-19 00:00:00.000 UTC,Bifrost,,981.0,,
,2025-07-20 00:00:00.000 UTC,Bifrost,,945.0,,
,2025-07-21 00:00:00.000 UTC,Bifrost,,601.0,,
,2025-07-22 00:00:00.000 UTC,Bifrost,,947.0,,
,2025-07-23 00:00:00.000 UTC,Bifrost,,1060.0,,
,2025-07-24 00:00:00.000 UTC,Bifrost,,148.0,,
0.0,2025-05-04 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-05-05 00:00:00.000 UTC,Darwinia,,,,
5.0,2025-05-06 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-05-07 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-05-08 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-05-09 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-05-10 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-05-11 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-05-12 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-05-13 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-05-14 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-05-15 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-05-16 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-05-17 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-05-18 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-05-19 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-05-20 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-05-21 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-05-22 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-05-23 00:00:00.000 UTC,Darwinia,,,,
1.0,2025-05-24 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-05-25 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-05-26 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-05-27 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-05-28 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-05-29 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-05-30 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-05-31 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-06-01 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-06-02 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-06-03 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-06-04 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-06-05 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-06-06 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-06-07 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-06-08 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-06-09 00:00:00.000 UTC,Darwinia,,,,
5.0,2025-06-10 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-06-11 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-06-12 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-06-13 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-06-14 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-06-15 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-06-16 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-06-17 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-06-18 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-06-19 00:00:00.000 UTC,Darwinia,,,,
0.0,2025-06-20 00:00:00.000 UTC,Darwinia,,,,
,2025-05-04 00:00:00.000 UTC,Moonbeam,1323550.0,,,
,2025-05-05 00:00:00.000 UTC,Moonbeam,1214809.0,,,
,2025-05-06 00:00:00.000 UTC,Moonbeam,1174102.0,,,
,2025-05-07 00:00:00.000 UTC,Moonbeam,1283873.0,,,
,2025-05-08 00:00:00.000 UTC,Moonbeam,1295940.0,,,
,2025-05-09 00:00:00.000 UTC,Moonbeam,1349308.0,,,
,2025-05-10 00:00:00.000 UTC,Moonbeam,1011252.0,,,
,2025-05-11 00:00:00.000 UTC,Moonbeam,1041328.0,,,
,2025-05-12 00:00:00.000 UTC,Moonbeam,1177999.0,,,
,2025-05-13 00:00:00.000 UTC,Moonbeam,1141678.0,,,
,2025-05-14 00:00:00.000 UTC,Moonbeam,1079107.0,,,
,2025-05-15 00:00:00.000 UTC,Moonbeam,1076677.0,,,
,2025-05-16 00:00:00.000 UTC,Moonbeam,931390.0,,,
,2025-05-17 00:00:00.000 UTC,Moonbeam,879073.0,,,
,2025-05-18 00:00:00.000 UTC,Moonbeam,863781.0,,,
,2025-05-19 00:00:00.000 UTC,Moonbeam,885097.0,,,
,2025-05-20 00:00:00.000 UTC,Moonbeam,836128.0,,,
,2025-05-21 00:00:00.000 UTC,Moonbeam,839172.0,,,
,2025-05-22 00:00:00.000 UTC,Moonbeam,915814.0,,,
,2025-05-23 00:00:00.000 UTC,Moonbeam,926577.0,,,
,2025-05-24 00:00:00.000 UTC,Moonbeam,906113.0,,,
,2025-05-25 00:00:00.000 UTC,Moonbeam,1089647.0,,,
,2025-05-26 00:00:00.000 UTC,Moonbeam,1324557.0,,,
,2025-05-27 00:00:00.000 UTC,Moonbeam,981372.0,,,
,2025-05-28 00:00:00.000 UTC,Moonbeam,1184798.0,,,
,2025-05-29 00:00:00.000 UTC,Moonbeam,1451498.0,,,
,2025-05-30 00:00:00.000 UTC,Moonbeam,1165238.0,,,
,2025-05-31 00:00:00.000 UTC,Moonbeam,1139352.0,,,
,2025-06-01 00:00:00.000 UTC,Moonbeam,981327.0,,,
,2025-06-02 00:00:00.000 UTC,Moonbeam,1334167.0,,,
,2025-06-03 00:00:00.000 UTC,Moonbeam,1188184.0,,,
,2025-06-04 00:00:00.000 UTC,Moonbeam,1234632.0,,,
,2025-06-05 00:00:00.000 UTC,Moonbeam,1203928.0,,,
,2025-06-06 00:00:00.000 UTC,Moonbeam,1089385.0,,,
,2025-06-07 00:00:00.000 UTC,Moonbeam,939624.0,,,
,2025-06-08 00:00:00.000 UTC,Moonbeam,922140.0,,,
,2025-06-09 00:00:00.000 UTC,Moonbeam,938201.0,,,
,2025-06-10 00:00:00.000 UTC,Moonbeam,901510.0,,,
,2025-06-11 00:00:00.000 UTC,Moonbeam,1056251.0,,,
,2025-06-12 00:00:00.000 UTC,Moonbeam,1051631.0,,,
,2025-06-13 00:00:00.000 UTC,Moonbeam,992936.0,,,
,2025-06-14 00:00:00.000 UTC,Moonbeam,960506.0,,,
,2025-06-15 00:00:00.000 UTC,Moonbeam,972898.0,,,
,2025-06-16 00:00:00.000 UTC,Moonbeam,954731.0,,,
,2025-06-17 00:00:00.000 UTC,Moonbeam,1041941.0,,,
,2025-06-18 00:00:00.000 UTC,Moonbeam,1059173.0,,,
,2025-06-19 00:00:00.000 UTC,Moonbeam,1017981.0,,,
,2025-06-20 00:00:00.000 UTC,Moonbeam,1114739.0,,,
,2025-06-21 00:00:00.000 UTC,Moonbeam,1030630.0,,,
,2025-06-22 00:00:00.000 UTC,Moonbeam,1052336.0,,,
,2025-06-23 00:00:00.000 UTC,Moonbeam,1016643.0,,,
,2025-06-24 00:00:00.000 UTC,Moonbeam,991544.0,,,
,2025-06-25 00:00:00.000 UTC,Moonbeam,1014428.0,,,
,2025-06-26 00:00:00.000 UTC,Moonbeam,1080291.0,,,
,2025-06-27 00:00:00.000 UTC,Moonbeam,1033878.0,,,
,2025-06-28 00:00:00.000 UTC,Moonbeam,1153418.0,,,
,2025-06-29 00:00:00.000 UTC,Moonbeam,1043383.0,,,
,2025-06-30 00:00:00.000 UTC,Moonbeam,1073451.0,,,
,2025-07-01 00:00:00.000 UTC,Moonbeam,1008327.0,,,
,2025-07-02 00:00:00.000 UTC,Moonbeam,981806.0,,,
,2025-07-03 00:00:00.000 UTC,Moonbeam,1066144.0,,,
,2025-07-04 00:00:00.000 UTC,Moonbeam,1077597.0,,,
,2025-07-05 00:00:00.000 UTC,Moonbeam,1031517.0,,,
,2025-07-06 00:00:00.000 UTC,Moonbeam,1002719.0,,,
,2025-07-07 00:00:00.000 UTC,Moonbeam,1223713.0,,,
,2025-07-08 00:00:00.000 UTC,Moonbeam,685038.0,,,
,2025-07-09 00:00:00.000 UTC,Moonbeam,1177893.0,,,
,2025-07-10 00:00:00.000 UTC,Moonbeam,878631.0,,,
,2025-07-11 00:00:00.000 UTC,Moonbeam,1098750.0,,,
,2025-07-12 00:00:00.000 UTC,Moonbeam,1296332.0,,,
,2025-07-13 00:00:00.000 UTC,Moonbeam,1050971.0,,,
,2025-07-14 00:00:00.000 UTC,Moonbeam,1067138.0,,,
,2025-07-15 00:00:00.000 UTC,Moonbeam,1116566.0,,,
,2025-07-16 00:00:00.000 UTC,Moonbeam,967167.0,,,
,2025-07-17 00:00:00.000 UTC,Moonbeam,1130693.0,,,
,2025-07-18 00:00:00.000 UTC,Moonbeam,1116169.0,,,
,2025-07-19 00:00:00.000 UTC,Moonbeam,1182302.0,,,
,2025-07-20 00:00:00.000 UTC,Moonbeam,1182296.0,,,
,2025-07-21 00:00:00.000 UTC,Moonbeam,1199305.0,,,
,2025-07-22 00:00:00.000 UTC,Moonbeam,995975.0,,,
,2025-07-23 00:00:00.000 UTC,Moonbeam,1126692.0,,,
,2025-07-24 00:00:00.000 UTC,Moonbeam,265083.0,,,
2638.0,2025-05-04 00:00:00.000 UTC,Polkadot,,,,
2853.0,2025-05-05 00:00:00.000 UTC,Polkadot,,,,
2868.0,2025-05-06 00:00:00.000 UTC,Polkadot,,,,
2897.0,2025-05-07 00:00:00.000 UTC,Polkadot,,,,
4243.0,2025-05-08 00:00:00.000 UTC,Polkadot,,,,
5145.0,2025-05-09 00:00:00.000 UTC,Polkadot,,,,
5185.0,2025-05-10 00:00:00.000 UTC,Polkadot,,,,
3709.0,2025-05-11 00:00:00.000 UTC,Polkadot,,,,
4204.0,2025-05-12 00:00:00.000 UTC,Polkadot,,,,
3695.0,2025-05-13 00:00:00.000 UTC,Polkadot,,,,
3391.0,2025-05-14 00:00:00.000 UTC,Polkadot,,,,
3283.0,2025-05-15 00:00:00.000 UTC,Polkadot,,,,
2904.0,2025-05-16 00:00:00.000 UTC,Polkadot,,,,
2846.0,2025-05-17 00:00:00.000 UTC,Polkadot,,,,
2714.0,2025-05-18 00:00:00.000 UTC,Polkadot,,,,
2838.0,2025-05-19 00:00:00.000 UTC,Polkadot,,,,
2947.0,2025-05-20 00:00:00.000 UTC,Polkadot,,,,
3242.0,2025-05-21 00:00:00.000 UTC,Polkadot,,,,
4206.0,2025-05-22 00:00:00.000 UTC,Polkadot,,,,
3439.0,2025-05-23 00:00:00.000 UTC,Polkadot,,,,
2529.0,2025-05-24 00:00:00.000 UTC,Polkadot,,,,
2780.0,2025-05-25 00:00:00.000 UTC,Polkadot,,,,
2966.0,2025-05-26 00:00:00.000 UTC,Polkadot,,,,
3066.0,2025-05-27 00:00:00.000 UTC,Polkadot,,,,
3056.0,2025-05-28 00:00:00.000 UTC,Polkadot,,,,
2952.0,2025-05-29 00:00:00.000 UTC,Polkadot,,,,
2994.0,2025-05-30 00:00:00.000 UTC,Polkadot,,,,
2703.0,2025-05-31 00:00:00.000 UTC,Polkadot,,,,
2903.0,2025-06-01 00:00:00.000 UTC,Polkadot,,,,
2991.0,2025-06-02 00:00:00.000 UTC,Polkadot,,,,
4719.0,2025-06-03 00:00:00.000 UTC,Polkadot,,,,
3014.0,2025-06-04 00:00:00.000 UTC,Polkadot,,,,
3020.0,2025-06-05 00:00:00.000 UTC,Polkadot,,,,
2825.0,2025-06-06 00:00:00.000 UTC,Polkadot,,,,
2759.0,2025-06-07 00:00:00.000 UTC,Polkadot,,,,
2696.0,2025-06-08 00:00:00.000 UTC,Polkadot,,,,
3039.0,2025-06-09 00:00:00.000 UTC,Polkadot,,,,
3596.0,2025-06-10 00:00:00.000 UTC,Polkadot,,,,
3194.0,2025-06-11 00:00:00.000 UTC,Polkadot,,,,
2805.0,2025-06-12 00:00:00.000 UTC,Polkadot,,,,
3108.0,2025-06-13 00:00:00.000 UTC,Polkadot,,,,
2124.0,2025-06-14 00:00:00.000 UTC,Polkadot,,,,
2419.0,2025-06-15 00:00:00.000 UTC,Polkadot,,,,
4230.0,2025-06-16 00:00:00.000 UTC,Polkadot,,,,
9541.0,2025-06-17 00:00:00.000 UTC,Polkadot,,,,
2700.0,2025-06-18 00:00:00.000 UTC,Polkadot,,,,
3094.0,2025-06-19 00:00:00.000 UTC,Polkadot,,,,
3309.0,2025-06-20 00:00:00.000 UTC,Polkadot,,,,
4550.0,2025-06-21 00:00:00.000 UTC,Polkadot,,,,
6420.0,2025-06-22 00:00:00.000 UTC,Polkadot,,,,
6650.0,2025-06-23 00:00:00.000 UTC,Polkadot,,,,
5880.0,2025-06-24 00:00:00.000 UTC,Polkadot,,,,
4938.0,2025-06-25 00:00:00.000 UTC,Polkadot,,,,
7710.0,2025-06-26 00:00:00.000 UTC,Polkadot,,,,
2602.0,2025-06-27 00:00:00.000 UTC,Polkadot,,,,
2545.0,2025-06-28 00:00:00.000 UTC,Polkadot,,,,
2665.0,2025-06-29 00:00:00.000 UTC,Polkadot,,,,
3170.0,2025-06-30 00:00:00.000 UTC,Polkadot,,,,
2977.0,2025-07-01 00:00:00.000 UTC,Polkadot,,,,
3347.0,2025-07-02 00:00:00.000 UTC,Polkadot,,,,
3034.0,2025-07-03 00:00:00.000 UTC,Polkadot,,,,
2531.0,2025-07-04 00:00:00.000 UTC,Polkadot,,,,
2262.0,2025-07-05 00:00:00.000 UTC,Polkadot,,,,
2486.0,2025-07-06 00:00:00.000 UTC,Polkadot,,,,
2745.0,2025-07-07 00:00:00.000 UTC,Polkadot,,,,
2900.0,2025-07-08 00:00:00.000 UTC,Polkadot,,,,
3311.0,2025-07-09 00:00:00.000 UTC,Polkadot,,,,
3671.0,2025-07-10 00:00:00.000 UTC,Polkadot,,,,
4789.0,2025-07-11 00:00:00.000 UTC,Polkadot,,,,
3104.0,2025-07-12 00:00:00.000 UTC,Polkadot,,,,
3397.0,2025-07-13 00:00:00.000 UTC,Polkadot,,,,
5217.0,2025-07-14 00:00:00.000 UTC,Polkadot,,,,
3425.0,2025-07-15 00:00:00.000 UTC,Polkadot,,,,
4623.0,2025-07-16 00:00:00.000 UTC,Polkadot,,,,
4763.0,2025-07-17 00:00:00.000 UTC,Polkadot,,,,
5503.0,2025-07-18 00:00:00.000 UTC,Polkadot,,,,
3154.0,2025-07-19 00:00:00.000 UTC,Polkadot,,,,
4525.0,2025-07-20 00:00:00.000 UTC,Polkadot,,,,
4742.0,2025-07-21 00:00:00.000 UTC,Polkadot,,,,
4146.0,2025-07-22 00:00:00.000 UTC,Polkadot,,,,
3617.0,2025-07-23 00:00:00.000 UTC,Polkadot,,,,
555.0,2025-07-24 00:00:00.000 UTC,Polkadot,,,,
6.0,2025-05-04 00:00:00.000 UTC,Bridgehub,,,,
4.0,2025-05-05 00:00:00.000 UTC,Bridgehub,,,,
6.0,2025-05-06 00:00:00.000 UTC,Bridgehub,,,,
9.0,2025-05-07 00:00:00.000 UTC,Bridgehub,,,,
6.0,2025-05-08 00:00:00.000 UTC,Bridgehub,,,,
6.0,2025-05-09 00:00:00.000 UTC,Bridgehub,,,,
5.0,2025-05-10 00:00:00.000 UTC,Bridgehub,,,,
4.0,2025-05-11 00:00:00.000 UTC,Bridgehub,,,,
5.0,2025-05-12 00:00:00.000 UTC,Bridgehub,,,,
6.0,2025-05-13 00:00:00.000 UTC,Bridgehub,,,,
4.0,2025-05-14 00:00:00.000 UTC,Bridgehub,,,,
6.0,2025-05-15 00:00:00.000 UTC,Bridgehub,,,,
4.0,2025-05-16 00:00:00.000 UTC,Bridgehub,,,,
4.0,2025-05-17 00:00:00.000 UTC,Bridgehub,,,,
4.0,2025-05-18 00:00:00.000 UTC,Bridgehub,,,,
4.0,2025-05-19 00:00:00.000 UTC,Bridgehub,,,,
4.0,2025-05-20 00:00:00.000 UTC,Bridgehub,,,,
4.0,2025-05-21 00:00:00.000 UTC,Bridgehub,,,,
4.0,2025-05-22 00:00:00.000 UTC,Bridgehub,,,,
4.0,2025-05-23 00:00:00.000 UTC,Bridgehub,,,,
4.0,2025-05-24 00:00:00.000 UTC,Bridgehub,,,,
4.0,2025-05-25 00:00:00.000 UTC,Bridgehub,,,,
5.0,2025-05-26 00:00:00.000 UTC,Bridgehub,,,,
4.0,2025-05-27 00:00:00.000 UTC,Bridgehub,,,,
5.0,2025-05-28 00:00:00.000 UTC,Bridgehub,,,,
5.0,2025-05-29 00:00:00.000 UTC,Bridgehub,,,,
4.0,2025-05-30 00:00:00.000 UTC,Bridgehub,,,,
4.0,2025-05-31 00:00:00.000 UTC,Bridgehub,,,,
4.0,2025-06-01 00:00:00.000 UTC,Bridgehub,,,,
4.0,2025-06-02 00:00:00.000 UTC,Bridgehub,,,,
6.0,2025-06-03 00:00:00.000 UTC,Bridgehub,,,,
6.0,2025-06-04 00:00:00.000 UTC,Bridgehub,,,,
5.0,2025-06-05 00:00:00.000 UTC,Bridgehub,,,,
